unit,description,sim correlation,sim ablation(optim),sim ablation(norm)
763,Rounded edges in pictures,-0.00402237707749,1.7523765563964844e-05,-0.00019550323486328125
764,Animals,0.071947194635868,0.0115832686424255,0.0030850768089294434
765,Birds,0.0834700316190719,0.0203843712806701,0.0054686665534973145
766,Items with patterns,-0.0288565829396247,0.0051300525665283,0.00031363964080810547
767,Animals,0.0216586273163557,0.011163055896759,-0.00032067298889160156
768,Diagonal lines,0.0328750535845756,-0.0008714199066162,-3.5643577575683594e-05
769,Animals,0.1592567414045334,0.0180111527442932,0.0009765028953552246
770,Items with straight features,-0.0486661307513713,0.0056686401367187,0.0013777613639831543
771,Flags,0.023669185116887,0.0091633796691894,-0.00038492679595947266
772,Objects in the sky,0.2150304913520813,0.0151912569999694,0.021801233291625977
773,Items with straight features,0.0847068056464195,0.0022753477096557,0.004381656646728516
774,Items that are knitted,0.0463433824479579,0.0058643221855163,-0.0003333091735839844
775,Insects,0.1130439937114715,0.0057087540626525,0.0009667873382568359
776,Items with straight features,0.0273086968809366,0.0340427160263061,0.0018338561058044434
777,Hands of people,0.0541049018502235,0.0011550188064575,0.0008816719055175781
778,Bottles,0.2459352016448974,0.0238087773323059,0.0360257625579834
779,Items with straight features,0.0668071210384368,0.0020502209663391,0.003034532070159912
780,Red objects,0.0453429780900478,0.0054906606674194,0.00025588274002075195
781,Metal objects,0.106191299855709,-0.0041531324386596,-3.3974647521972656e-05
782,"Animals, dresses, and clothes",0.0617864988744258,0.010052740573883,0.006702840328216553
783,"Long, thin objects",0.2058275938034057,0.0186849236488342,0.034714698791503906
784,People 's clothing,0.1224056333303451,0.0089173913002014,0.009128570556640625
785,Animals,0.0024441054556518,0.0152434110641479,-0.0008206367492675781
786,Animals and circular objects,-0.0011747130192816,0.0048186182975769,-4.9233436584472656e-05
787,The ground,0.014817027375102,0.0150728225708007,0.00014823675155639648
788,Items with straight features,0.0015659035416319,0.0036985874176025,0.0006115436553955078
789,Dresses,0.1690746396780014,0.0171369314193725,0.05278807878494263
790,Rounded edges in pictures,-0.0196303278207778,0.0125701427459716,-2.9206275939941406e-05
791,Bugs,0.1748672425746917,0.0195005536079406,0.005166411399841309
792,Animals,0.1399839222431183,0.0279980301856994,0.00904381275177002
793,Items with straight features,0.0429400503635406,0.0088487267494201,0.005013644695281982
794,Rounded edges in pictures,-0.0252651367336511,-0.0013905763626098,-0.0001474618911743164
795,Stripes,0.1258317232131958,0.0098648071289062,0.005713760852813721
796,Brown dogs,0.1425590515136718,0.011331021785736,0.014873504638671875
797,Animals,0.0895141586661338,0.0178294777870178,0.010347723960876465
798,Perforated objects,0.0636419504880905,0.0222797989845275,0.00017589330673217773
799,Items with straight features,0.0582966282963752,0.0004853010177612,-0.0007179975509643555
800,Animals and flowers,-0.0091236559674143,0.0025977492332458,4.351139068603516e-06
801,Animals and musical instruments,0.1514293104410171,0.0273295640945434,0.02666771411895752
802,Animals,0.0475704111158847,0.0023354291915893,-0.0022057294845581055
803,People,0.016682282090187,0.0050572156906127,0.0002015233039855957
804,Circular objects and animals,-0.0060346121899783,0.0087953805923461,1.0013580322265625e-05
805,Metal hooks,0.0423431880772113,0.0173596739768981,0.0007533431053161621
806,Mosques,0.1910764276981353,0.027248203754425,0.01950526237487793
807,Animals and poles,0.1039231494069099,0.0072616934776306,0.004366517066955566
808,Similar color patterns,0.0533408187329769,0.0125848054885864,0.0011202692985534668
809,Vehicles,0.2067488729953766,0.0157890915870666,0.0277099609375
810,Human hands,-0.0019553371239453,-0.0146238803863525,0.0001679062843322754
811,Items with straight features,0.0182209853082895,0.0007475018501281,0.0002688765525817871
812,Textured areas,-0.0158567633479833,0.0139820575714111,0.0006594657897949219
813,Animals,0.0375910513103008,0.0193685889244079,0.003870666027069092
814,Rectangular objects,0.0925294235348701,0.0057948231697082,0.002254188060760498
815,Items that are connected,-0.0080512044951319,-0.0008456707000732,-3.2067298889160156e-05
816,Flowers and potted plants,0.3047116696834564,0.0096612572669982,0.052403032779693604
817,Animals,0.1494671553373336,0.0145074129104614,0.014125525951385498
818,Similar color patterns,0.2196863293647766,0.0311870574951171,0.028480589389801025
819,Animals,0.1899482458829879,0.0297378301620483,0.014145255088806152
820,Clothing,0.1808400750160217,0.0202758312225341,0.02713102102279663
821,Animals and food,0.0598567090928554,-0.0015394687652587,-0.0034786462783813477
822,Animals,0.1521300822496414,0.0287447571754455,0.02563941478729248
823,Animals,0.1040952280163765,0.0085420608520507,-0.0022428035736083984
824,Animals,0.0092883985489606,0.014974296092987,-0.00014710426330566406
825,Vertical line patterns,0.1316750049591064,0.0046033263206481,-0.00262451171875
826,Items with straight features,0.0246677380055189,0.0059911608695983,-5.8531761169433594e-05
827,Birds,0.2568779587745666,0.0296801328659057,0.01796090602874756
828,Items with straight features,0.0052973981946706,0.0080233216285705,-0.0013346672058105469
829,Circular objects,0.0961028859019279,0.0262624621391296,0.0032169222831726074
830,Electronics,0.1503478288650512,0.0178660154342651,0.016650140285491943
831,Items with straight features,-0.0756875351071357,0.0277801156044006,0.0037370920181274414
832,Rectangular objects,0.0982440561056137,0.0029066801071166,0.004009842872619629
833,Animals,-0.0036764396354556,0.0036641359329223,0.0001112222671508789
834,Dresses,0.1661790311336517,0.0233160257339477,0.07411777973175049
835,Animals,0.0074774450622498,0.021887183189392,-0.0007214546203613281
836,Items with straight features,-0.0739752724766731,0.0117298364639282,0.004675030708312988
837,Metal objects,0.0919904857873916,0.0072941780090332,0.0008135437965393066
838,"A tennis ball a kid is holding, a kid blowing bubbles",0.0581910908222198,0.0139646530151367,-0.0006113052368164062
839,Items that are green,0.2220989614725113,0.0285565853118896,0.01008838415145874
840,Animals,0.0684328004717826,0.0080529451370239,0.0022326111793518066
841,Animals,0.0083295991644263,0.0081371665000915,0.0003539919853210449
842,Diagonal lines,-0.0160202458500862,-0.004531979560852,0.0009577274322509766
843,Grass,0.3457317352294922,0.0772071480751037,0.07733076810836792
844,People and clothing,0.1433348953723907,0.0219858288764953,0.0164182186126709
845,Fencing,0.1616964787244796,0.0046409368515014,0.002566814422607422
846,Vertical lines,0.0074699744582176,-0.0036637783050537,-0.002193450927734375
847,Animals,0.1530798971652984,0.0304062366485595,0.021897196769714355
848,Similar color patterns,0.0192621871829032,-0.0030958652496337,6.967782974243164e-05
849,Rounded edges in pictures,0.0306406021118164,0.0062822103500366,-0.0030902624130249023
850,Items that are connected,0.0467179417610168,-0.0035626888275146,-0.0034526586532592773
851,Animals,0.0972109586000442,0.0190770030021667,0.01255112886428833
852,Similar color patterns,0.1277561485767364,0.0060442090034484,0.011233925819396973
853,Items with straight features,-0.0197278540581464,-0.0026780366897583,0.0007998347282409668
854,Hands of humans,0.0031098860781639,0.0022706985473632,-0.0005294084548950195
855,Similar color patterns,-0.0386293269693851,-0.0018835067749023,-0.00012600421905517578
856,Items with straight features,0.0544469989836216,0.0089004635810852,0.0016776323318481445
857,Items with straight features,0.115502655506134,0.0047909617424011,0.010779500007629395
858,Curved items,0.0806387737393379,0.0263867378234863,-0.0024170875549316406
859,Items with straight features,0.0095231821760535,0.0028590559959411,-0.0001951456069946289
860,Animals,0.1303033679723739,0.0211947560310363,0.015197992324829102
861,Balls,0.2093067318201065,0.0328807830810546,0.03245919942855835
862,Similar color patterns,0.0406576618552207,0.016982078552246,0.0014666318893432617
863,Rounded edges in pictures,-0.0042857225053012,0.0232313275337219,-0.0008029937744140625
864,"Animals, boas, and flowers",0.0474768616259098,0.0066837072372436,0.008548557758331299
865,Items that are connected,0.0640212818980217,0.0041974782943725,2.9265880584716797e-05
866,Circular objects,0.0263550635427236,-0.0033390522003173,-0.0020540952682495117
867,Animals,-0.0267479848116636,0.0062924027442932,-0.00020241737365722656
868,Diagonal lines,0.0257023945450782,0.0049088597297668,0.0042269229888916016
869,Insects,0.1341311633586883,0.0082038044929504,-0.008675336837768555
870,Food,0.3370276689529419,0.0409053564071655,0.08606177568435669
871,Rounded edges in pictures,-0.003706760937348,-0.0021560192108154,-0.0010027885437011719
872,Human hands,0.0682983174920082,-0.0007587671279907,0.003325045108795166
873,Green areas in picture,0.1516288518905639,0.0543459057807922,0.01526939868927002
874,Grass,0.289162129163742,0.0404860377311706,0.0562477707862854
875,Blue objects,0.1185719594359397,0.0194552540779113,0.007196009159088135
876,Bottles,0.1554830074310302,0.007895290851593,0.014088988304138184
877,Red and blue objects,0.0124454041942954,-0.0002543926239013,-3.5762786865234375e-07
878,The ground,0.0397482924163341,0.0057688355445861,0.00033354759216308594
879,Water,0.1537650376558303,0.0218995809555053,-0.003562331199645996
880,Animals,0.0193086676299572,-0.0044237375259399,-0.00020515918731689453
881,Black instruments,0.0688790455460548,0.0127573013305664,0.0070487260818481445
882,People,0.0848671644926071,0.0136593580245971,0.003410518169403076
883,Birds and flowers,0.2403349429368972,0.0411089062690734,0.010836601257324219
884,Animals,0.2432865798473358,0.0468723177909851,0.05876302719116211
885,Animals,0.1673849374055862,0.0303435325622558,0.02186185121536255
886,Rounded edges in pictures,-0.0216761548072099,0.0027033686637878,1.138448715209961e-05
887,Animals,0.1422936767339706,0.0365372896194458,0.022635459899902344
888,Animals,0.0929306522011756,0.0053662657737731,-0.002924680709838867
889,Items that are connected,-0.0468046851456165,0.0164624452590942,0.002285778522491455
890,Animals,0.282744824886322,0.0698276162147522,0.0616033673286438
891,Black instruments,0.0812025740742683,0.0141946673393249,0.006370842456817627
892,Birds and orange objects,0.1249246746301651,0.017219603061676,0.0008661746978759766
893,Beds,0.2901948988437652,0.0061082243919372,0.012577533721923828
894,Clocks and round objects,0.1359028220176696,-0.0005990266799926,0.00032079219818115234
895,Bottles,0.0307022333145141,0.0008140206336975,-2.7418136596679688e-06
896,Animals,-0.0493698716163635,0.0053105354309082,-0.0007364749908447266
897,Curved objects,0.1092353537678718,0.0117165446281433,0.006296515464782715
898,Animals and flowers,0.2905405759811401,0.0480289459228515,0.0502781867980957
899,Items with straight features,-0.1009792163968086,0.0197982192039489,0.010255396366119385
900,Items with straight features,0.0444023385643959,5.537271499633789e-05,0.0006212592124938965
901,Animals,0.1278024464845657,0.0324538350105285,0.008353710174560547
902,Human faces,0.0336095578968524,0.0030180811882019,-0.0006529092788696289
903,Rounded edges in pictures,0.0053347991779446,0.0042167901992797,-3.2186508178710938e-06
904,Items with straight features,0.0111440317705273,0.0143497586250305,0.00015652179718017578
905,Rounded edges in pictures,-0.0020274277776479,0.0081227421760559,-3.147125244140625e-05
906,"Nature, green objects",0.0760368108749389,0.0206883549690246,0.0021137595176696777
907,The ground,-0.0188795737922191,0.0031827688217163,0.0004742741584777832
908,People,-0.0099580585956573,-0.0004487037658691,0.00010132789611816406
909,Vehicles,0.2512871623039245,0.0247039794921875,0.029127895832061768
910,Bugs,0.0479467622935771,0.0117086768150329,0.0012232065200805664
911,Insects,0.4572333693504333,0.089463472366333,0.11457300186157227
912,Green objects,0.0226675458252429,0.0245625972747802,0.0003184676170349121
913,People,-0.0211366508156061,0.004921019077301,1.895427703857422e-05
914,Curved objects,0.0397711545228958,0.0118522644042968,-0.0026842355728149414
915,Animals,-0.063227042555809,-0.0084412097930908,0.0008205175399780273
916,A dome,0.2546407580375671,0.0366948843002319,0.04178696870803833
917,Animals and vehicles,0.0598576478660106,0.0174459815025329,0.006645560264587402
918,Flames,0.2607835531234741,0.0252602100372314,0.029844045639038086
919,Rounded edges in pictures,0.0454982370138168,0.0062602162361145,0.0003743171691894531
920,Metal objects,0.099537543952465,0.0014998912811279,0.000922083854675293
921,People,0.0395447649061679,0.0192387104034423,0.0003839731216430664
922,Animals,-0.0255566984415054,-0.0011452436447143,0.0005364418029785156
923,Animals,0.216993048787117,0.035364031791687,0.030822277069091797
924,Rounded edges in pictures,-0.0507881380617618,0.0970433354377746,-0.00029337406158447266
925,Green areas in picture,0.0161240845918655,0.0286762118339538,-0.0005269050598144531
926,People holding objects,0.1410585343837738,0.0235300064086914,0.013173937797546387
927,Items that are connected,0.0170210991054773,0.0169430375099182,-0.00015544891357421875
928,Items with straight features,-0.1095312312245369,0.0289179682731628,0.010815858840942383
929,Items that are connected,0.0549606643617153,0.0077320337295532,-0.0013072490692138672
930,Musical instruments,0.1621406823396682,0.0294603705406188,0.014898896217346191
931,Grass,0.2938755452632904,0.0522937178611755,0.041722118854522705
932,Rounded edges in pictures,-0.0239013563841581,0.005135953426361,0.001026153564453125
933,Curved lines,0.0953880548477172,0.0103026032447814,0.001931309700012207
934,Animals,0.2118484526872635,0.0335423946380615,0.03174710273742676
935,Dogs,0.1048911213874816,0.0073637962341308,0.002380847930908203
936,Rounded edges in pictures,-0.028743203729391,0.0240617394447326,0.0011566877365112305
937,Items with straight features,0.0153156351298093,0.0001878142356872,0.0012403130531311035
938,Rounded edges in pictures,-0.0626138970255851,-1.4185905456542969e-05,0.0019873976707458496
939,Striped objects,0.1385685205459594,0.0126419067382812,-7.236003875732422e-05
940,Animals,0.0416557863354682,0.0124613642692565,0.0004025697708129883
941,People,0.0233896523714065,0.0023960471153259,-0.0028914213180541992
942,Edges of objects,0.0074781677685678,-0.0027519464492797,-0.00034987926483154297
943,Animals,0.2473314851522445,0.0329229831695556,0.02157127857208252
944,Animals and trees,0.2660622000694275,0.0329618453979492,0.031090915203094482
945,People and animals,0.0219475720077753,0.0376290678977966,-0.0012379884719848633
946,Animals and sticks,0.0498108305037021,0.0119017362594604,0.006475865840911865
947,Red objects,-0.0128576913848519,0.0129697322845458,-8.535385131835938e-05
948,Water,0.1066995486617088,0.0117614269256591,-0.0017517805099487305
949,Similar color patterns,-0.0001578436349518,0.0005990862846374,-0.000972747802734375
950,Circular objects and flowers,0.2160316556692123,0.021939992904663,0.016258716583251953
951,Bowties,0.1015665307641029,0.0026566386222839,-0.001994013786315918
952,Animals and green objects,0.2509752511978149,0.0180185437202453,0.024284422397613525
953,Items with straight features,-0.0203494671732187,0.006797432899475,0.0004788041114807129
954,Faces of things,0.0344082862138748,0.0131056308746337,0.00015407800674438477
955,Birds,0.0936859846115112,-0.0013016462326049,-9.930133819580078e-05
956,Animals,0.0633951276540756,0.0107181072235107,0.0014857053756713867
957,Bowties,0.0859352499246597,0.0069193243980407,0.0011810064315795898
958,Items with straight features,0.0543231107294559,0.0031192898750305,-0.0005202293395996094
959,Buildings and doors,0.2478085160255432,0.0134940147399902,0.020651280879974365
960,Items with straight features,0.0556304603815078,0.0029124617576599,0.0014551877975463867
961,Animals and circular objects,0.0671315789222717,0.0128939747810363,0.0018624663352966309
962,Rounded edges in pictures,0.0317560546100139,0.0001065135002136,1.1324882507324219e-06
963,"Animals, towers and candles",0.0463817231357097,0.011731743812561,0.0025794506072998047
964,Poles,0.2345150858163833,0.0348346829414367,0.03609806299209595
965,Items with straight features,0.0165900215506553,0.0035274624824523,-0.00037682056427001953
966,Snakes,0.5152664184570312,0.0868200659751892,0.06975406408309937
967,Circular objects,0.1208883076906204,0.009046196937561,0.006583750247955322
968,Objects that have silver in them,-0.0219054985791444,0.0271113514900207,0.0019745826721191406
969,"A large building, people wearing cowboy hats",0.1927686780691146,0.004246175289154,0.013654470443725586
970,Items with straight features,-0.0283219050616025,0.0049299001693725,-0.00019109249114990234
971,Vehicles,0.1406313478946685,0.0136197209358215,0.007154524326324463
972,People,0.0564721375703811,0.0091533660888671,0.0003660917282104492
973,Rounded edges in pictures,0.0221452750265598,0.0007243752479553,-0.0006580352783203125
974,Flowers,0.2905962765216827,0.0370611548423767,0.036826252937316895
975,Rounded edges in pictures,0.0325208902359008,0.0026410222053527,0.0016211867332458496
976,Items with curved features,0.0360304340720176,-0.0006638765335083,0.00014358758926391602
977,Items with straight features,-0.016844043508172,0.0091320276260375,3.933906555175781e-06
978,Metal objects,0.0767215192317962,7.033348083496094e-05,0.0026453733444213867
979,Circular objects,0.0978993251919746,0.0089205503463745,0.0036233067512512207
980,Red objects,0.0172049533575773,-0.0019209384918212,0.00018107891082763672
981,Circular objects,0.118858017027378,0.0106274485588073,0.010704994201660156
982,Bowties,0.1006130874156951,0.0029433369636535,0.0019193291664123535
983,"Long, thin objects",0.1948046386241912,0.0213280916213989,0.02696704864501953
984,Rounded edges in pictures,-0.0252544097602367,0.0043392777442932,0.0005140304565429688
985,Areas of blue,0.0962007343769073,0.0111600160598754,0.005591452121734619
986,Circular objects,0.1736060529947281,0.020355999469757,0.009156644344329834
987,Animals,0.2614050209522247,0.0396773219108581,0.040159642696380615
988,Aquatic life,0.4906008541584015,0.0540478825569152,0.0829196572303772
989,Nature,0.0805649384856224,0.0102965831756591,0.005504310131072998
990,Two items that are connected,-0.0462336987257003,0.0009376406669616,4.011392593383789e-05
991,The middle of objects,0.0099574606865644,0.0045538544654846,-0.0004690885543823242
992,Animals,0.0011177513515576,-0.0109686851501464,-0.0004297494888305664
993,Items with straight features,0.1819711476564407,0.0065338015556335,0.017411887645721436
994,Handles and mugs,0.2401387244462967,0.0155357718467712,0.042736053466796875
995,Animals,0.1643776595592498,0.0321120619773864,0.014140069484710693
996,Animals and circular objects,-0.0617065243422985,0.0008814334869384,0.002767801284790039
997,Objects that have silver in them,0.0397168956696987,-0.0029720067977905,-0.000867009162902832
998,Animals and circular objects,0.1147521510720253,0.0201603770256042,0.004394054412841797
999,Animals,0.0284379925578832,0.0017268657684326,0.0006557703018188477
1000,Triangular shapes,0.0207329578697681,0.009643018245697,8.273124694824219e-05
1001,Musical instruments and leashes,0.1613243222236633,0.0180519223213195,0.013303697109222412
1002,Metal objects,0.1717828512191772,0.0194190740585327,0.019293367862701416
1003,The ground,0.1259789019823074,0.0246060490608215,0.011392176151275635
1004,Rounded edges in pictures,-0.0503777675330638,-0.0032758712768554,0.0007936358451843262
1005,Items that are curved,-0.0187833793461322,0.0080143213272094,3.910064697265625e-05
1006,Red objects,0.1049420312047004,0.0219520926475524,-0.001998424530029297
1007,Animals,0.102517195045948,0.0032057762145996,-0.0004392862319946289
1008,"Animals, food and cups",0.1022604778409004,0.0056756138801574,0.005783557891845703
1009,Animals,-0.0378303080797195,-0.0057768821716308,0.0014113783836364746
1010,Produce,0.3801582753658294,0.0271757245063781,0.05115044116973877
1011,Animals and poles,0.0019431578693911,0.0005239248275756,-0.0020987987518310547
1012,Items that are curved,0.0052347313612699,0.0089051127433776,-7.152557373046875e-06
1013,Items with straight features,0.0015075147384777,-0.0038375854492187,-4.8279762268066406e-05
1014,Bugs,0.1063366904854774,0.0266421437263488,0.015150606632232666
1015,Items with straight lines,0.0232461038976907,0.0030634403228759,-2.586841583251953e-05
1016,Diagonal lines,0.0413520149886608,0.0048735737800598,0.0024089813232421875
1017,Black and white lines,0.0699987858533859,0.001498520374298,0.0003693699836730957
1018,Items that are connected,-0.0324846096336841,0.0042356252670288,0.0005020499229431152
1019,Shower caps,0.1219548359513282,0.0042746663093566,0.002192199230194092
1020,Animals and water,0.3376233875751495,0.0386447310447692,0.06788808107376099
1021,"Long, thin objects",0.0360507033765316,0.0051161050796508,0.0003555417060852051
1022,Musical instruments and leashes,0.0626984760165214,-0.0022279024124145,0.0008413791656494141
1023,Animals,0.0491011627018451,0.0107073187828063,-0.004084944725036621
1024,Bottles,0.3665156066417694,0.0396988987922668,0.0791330337524414
1025,Items with straight features,0.0693440809845924,0.0105090141296386,0.006773114204406738
1026,Animals and sticks,-0.0135919917374849,-0.0078842639923095,9.655952453613281e-06
1027,Items with straight features,-0.0510484538972377,-0.001915693283081,0.0020017027854919434
1028,Curved objects,0.0602421015501022,0.0076761841773986,-0.0009033679962158203
1029,Animals,0.062953308224678,0.0032116770744323,0.00222855806350708
1030,Bottles and poles,0.0573035404086113,0.0040479898452758,0.0021429061889648438
1031,Rounded objects,0.1160329282283783,0.0359996557235717,0.0038013458251953125
1032,Diagonal lines,0.0140371304005384,0.0021668672561645,-4.2557716369628906e-05
1033,Similar color patterns,-0.0019865552894771,0.008326232433319,-0.002098560333251953
1034,Rounded edges in pictures,0.0707737207412719,-0.0011495351791381,-0.0008893013000488281
1035,Animals and food,-0.0032472079619765,0.0055428147315979,0.00013631582260131836
1036,Animals,0.0574537068605423,0.0211639404296875,0.003224611282348633
1037,Vertical line pattern on objects,0.1019111946225166,0.0109524130821228,0.012040376663208008
1038,Items with straight features,-0.03901207447052,-0.0011014938354492,0.0022062063217163086
1039,Screens,0.2069233357906341,0.0178634524345397,0.0234987735748291
1040,Objects with straight features,0.0905305221676826,0.0070767402648925,0.007157802581787109
1041,Cylindrical objects,0.0712116807699203,0.0017189383506774,0.0029091835021972656
1042,Bugs,0.1022115796804428,7.826089859008789e-05,0.004454493522644043
1043,Metal objects,0.109624795615673,0.0121493339538574,0.004537343978881836
1044,Human legs,-0.0034256184007972,0.0121002197265625,0.00037539005279541016
1045,People,0.0723871812224388,0.0034655332565307,0.0017552375793457031
1046,Items with straight features,-0.017014879733324,0.0095874667167663,-0.00031745433807373047
1047,Animals,0.0740963295102119,0.0090584754943847,0.0017885565757751465
1048,Faces of animals,0.0359284915030002,0.0012262463569641,-0.0006597042083740234
1049,Buildings,0.1246300414204597,0.0088705420494079,0.0063086748123168945
1050,Animals,0.116508275270462,0.0325748920440673,0.011302292346954346
1051,Nature,0.0373024977743625,0.003844141960144,-0.000609278678894043
1052,Animals,0.0666583999991417,0.0112369060516357,0.005057990550994873
1053,Items with straight features,0.1122155413031578,0.0039323568344116,0.005886435508728027
1054,Vehicles and animals,0.118676833808422,0.0065634250640869,0.006472527980804443
1055,Textured areas,0.0018681122455745,0.0142607688903808,-0.00016236305236816406
1056,Dog heads,0.0320807583630085,0.0201082229614257,0.00015360116958618164
1057,Electronics,0.250898540019989,0.019087791442871,0.056683242321014404
1058,Rounded edges in pictures,0.0003303622943349,-0.0018936395645141,-0.002486109733581543
1059,Legs of animals,0.0402276702225208,0.0269936323165893,0.0013353824615478516
1060,Similar color patterns,0.0719626992940902,0.0112810134887695,0.0012393593788146973
1061,Circular objects,0.042310643941164,-0.0032784938812255,0.0012278556823730469
1062,Items with straight features,0.0415372177958488,0.0036458373069763,0.00043135881423950195
1063,Circular objects,0.1198726072907447,0.0074746012687683,0.004664897918701172
1064,Bras,0.0120962811633944,0.0670396089553833,-0.00041556358337402344
1065,Bottles,0.0930579379200935,0.0047011971473693,0.004554092884063721
1066,Human hands,0.1772298961877823,0.0021931529045104,0.0127183198928833
1067,Shower caps,0.150618776679039,0.0002083778381347,-0.0015555620193481445
1068,Animals,0.1220496520400047,0.0134367942810058,0.008725225925445557
1069,Animals,0.0010137765202671,0.0051519870758056,-2.0265579223632812e-06
1070,Rounded objects,0.0574932023882865,0.0137258172035217,0.0033632516860961914
1071,Red objects,0.0965304002165794,0.0059242844581604,0.0050067901611328125
1072,Similar color patterns,0.0737045258283615,0.0126236081123352,0.003183126449584961
1073,Birds,0.3846499323844909,0.044412612915039,0.03422200679779053
1074,Green objects,0.0522060468792915,0.0091505646705627,-3.528594970703125e-05
1075,Items with straight features,0.0373613573610782,-0.0021383762359619,0.0012233853340148926
1076,Rounded edges in pictures,0.0141999144107103,-0.0004926919937133,0.0019519925117492676
1077,Water,0.0748718082904815,0.0159238576889038,-0.0007500648498535156
1078,Stripes,0.152585357427597,0.0144984722137451,0.004365146160125732
1079,"Long, thin objects",0.1710120588541031,0.0162093639373779,0.014143705368041992
1080,Pineapples and strawberries,0.2136699259281158,0.0290157794952392,0.008915543556213379
1081,Faces,0.1020061299204826,0.0032791495323181,0.004527091979980469
1082,Rounded edges in pictures,-0.0082315355539321,0.0067856311798095,-0.0015729665756225586
1083,Chain-link fence and tile,0.1906088292598724,0.0223438739776611,-0.044628262519836426
1084,Human hands,0.1330480128526687,0.004861831665039,0.008931994438171387
1085,Rounded edges in pictures,-0.0123481685295701,-0.0026389360427856,0.00015586614608764648
1086,Animals,-0.1129606142640113,-0.0047727823257446,0.003163158893585205
1087,Animals and vehicles,0.0772208049893379,0.0186623334884643,0.008813858032226562
1088,Fabric and flowers,0.1127272099256515,0.0289430022239685,0.004478633403778076
1089,Edges of objects,0.0208232253789901,6.324052810668945e-05,6.377696990966797e-05
1090,Bottles,0.1685219705104828,0.009767472743988,0.010145902633666992
1091,Animals and circular objects,0.0334630012512207,0.0061519742012023,0.00015997886657714844
1092,Faces of people and animals,0.1505290418863296,0.0100785493850708,0.023803651332855225
1093,Arches,0.1440127193927765,0.008874237537384,0.013027071952819824
1094,Rounded edges in pictures,0.0456990972161293,0.0008615851402282,0.0006368160247802734
1095,"Long, thin objects",0.1168941780924797,0.0184134840965271,0.01478719711303711
1096,Cliffs and mountains,0.280653715133667,0.023067831993103,0.05390584468841553
1097,Animals,0.0123907504603266,-0.0031231641769409,-3.743171691894531e-05
1098,People,0.0123539520427584,0.0058816671371459,-9.679794311523438e-05
1099,Vehicles,0.0991814583539962,0.0088317394256591,0.0001304149627685547
1100,"A water fountain, smoke, birds",0.179098978638649,0.0129978656768798,0.011804282665252686
1101,Animals and clothes,0.1382559537887573,0.0093541741371154,0.009735822677612305
1102,Animals,0.094904325902462,0.0255839824676513,-0.0012236833572387695
1103,Items with circular features,-0.0323511473834514,0.0100262761116027,0.0016033053398132324
1104,Similar color patterns,0.0913661569356918,0.0067191123962402,0.004168868064880371
1105,Birds,0.2971731126308441,0.0720095038414001,0.04991954565048218
1106,Produce,0.3864220678806305,0.0098929405212402,0.09795713424682617
1107,Animals,0.0942111015319824,0.0074800252914428,0.0001398324966430664
1108,Green objects,0.0473545752465724,0.0136067271232604,-0.00018870830535888672
1109,Rounded objects,0.0944370031356811,0.0070099234580993,0.001164555549621582
1110,Birds and planes flying,0.1663161963224411,0.0240283608436584,0.01331186294555664
1111,"Buses, buildings and people",0.1521970182657241,0.0132650732994079,0.01668030023574829
1112,Rounded edges in pictures,-0.0386897549033165,0.0048415660858154,0.0004684925079345703
1113,Animals,0.2258265316486358,0.0360583662986755,0.03003484010696411
1114,Items with straight features,-0.0118890069425106,0.0209372639656066,-0.00025856494903564453
1115,Ships and ships,0.1305854618549347,0.0242290496826171,0.011706948280334473
1116,Animals,-0.0110130989924073,0.0017651319503784,9.47713851928711e-06
1117,Items that are connected,0.0430443882942199,0.0104928016662597,0.0004901289939880371
1118,Nature,0.1754166185855865,0.0167524218559265,0.04133874177932739
1119,Vertical lines,0.206154003739357,0.010880172252655,0.016138434410095215
1120,Dog faces,0.2343534976243972,0.0496803522109985,0.022541284561157227
1121,Windmills,0.0472703762352466,0.0100750923156738,0.0021971464157104492
1122,Water,0.2881462574005127,0.0213397741317749,0.010355174541473389
1123,Items that are connected,-0.061234138906002,0.0014035701751708,0.002846360206604004
1124,Bottles,0.3069982826709747,0.0355493426322937,0.0881233811378479
1125,Birds,0.0220237579196691,-0.0005983114242553,0.0004966259002685547
1126,Green objects,0.2799398005008697,0.041520357131958,0.0369948148727417
1127,Rounded edges in pictures,-0.0716360509395599,-0.0006605386734008,0.0035292506217956543
1128,Items with straight features,0.0869821459054946,0.0164604187011718,0.008232474327087402
1129,Animals and circular objects,0.0419845730066299,0.0125373005867004,0.0037390589714050293
1130,Circular objects,6.159082113299519e-05,-0.0003716945648193,-1.7881393432617188e-05
1131,Nature,0.2885499596595764,0.1186209917068481,0.04551023244857788
1132,Furniture,0.176074668765068,0.0177972912788391,0.022832155227661133
1133,Items with straight features,0.054179947823286,0.0055828094482421,0.0023190975189208984
1134,Dresses,0.1811280697584152,0.0144996643066406,0.04066973924636841
1135,Black and white objects,0.1565593034029007,0.008996307849884,0.017377853393554688
1136,Items that are connected,-0.0393032506108284,0.0028637051582336,0.0030621886253356934
1137,People,0.0279469229280948,0.0105757117271423,0.00033968687057495117
1138,Animals and food,-0.0667677372694015,-0.0072896480560302,0.002554953098297119
1139,Musical instruments,0.0743806287646293,0.0506563782691955,0.013981223106384277
1140,Items with straight features,0.0226740390062332,-0.000460147857666,-0.0007574558258056641
