layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
layer4,124,0.395352841,2.243935,radiator grille,1.6275802,recreational vehicle,0.7985926,motor vehicle,0.15384382,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.404823899,0.271265656,0.049945712,0.047760129
layer4,125,0.32766897,1.1706327,common sorrel horse,1.077063,paddle wheel,0.95665216,arabian camel,0.27214056,craft,0.09956037,artifact,0,0,0,0,0,0,0,0,0,0,0.298166066,0.183401182,-0.00252676,-0.007908821
layer4,126,0.326471399,0.9995314,altar,0.35215625,sporting dog,0.15148818,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312317342,0.263542742,0.031934142,0.020489693
layer4,127,0.291104608,2.6042626,picket fence,0.983168,paintbrush,0.90252334,leporid,0.33402243,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.423324823,0.24889113,0.038457811,0.019165277
layer4,128,0.403510302,3.0206378,photocopier,1.7853653,printer,1.6776158,antelope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546234906,0.289833009,0.026816964,0.006325543
layer4,129,0.436061444,3.507662,tights,2.7310624,swimsuit,1.5265456,gymnastic apparatus,1.4266034,skirt,0.8844836,ball,0.39544198,consumer goods,0,0,0,0,0,0,0,0,0.568241954,0.403806448,0.078188777,0.076636791
layer4,130,0.420582359,2.451737,apiary,1.8080374,food fish,1.3226556,mask,1.263029,plate,0.5484353,musical instrument,0.38027254,clothing,0.33242628,implement,0,0,0,0,0,0,0.476620823,0.236319661,0.022665441,0.004087389
layer4,131,0.29577909,1.1481974,baby pacifier,1.1408511,beaker,1.0518943,china cabinet,0.25296542,self-propelled vehicle,0.12280089,artifact,0,0,0,0,0,0,0,0,0,0,0.370670825,0.233104885,0.013130069,0.009236217
layer4,132,0.399450637,1.8527403,odonate,1.8440793,lacewing,1.6805446,nematode,1.6505783,shopping cart,1.4658102,garter snake,0.10883595,artifact,0,0,0,0,0,0,0,0,0.289358437,0.351395875,0.021075964,0.029519618
layer4,133,0.431391061,2.6279867,slot machine,2.472289,barber chair,2.123733,comic book,1.9366993,movie theater,1.8730398,shop,0.1808719,artifact,0,0,0,0,0,0,0,0,0.48868373,0.313331962,0.060155451,0.05450362
layer4,134,0.206585503,1.4141172,maraca,0.96174943,overskirt,0.897471,woman's clothing,0.33219156,sporting dog,0.09915569,artifact,0,0,0,0,0,0,0,0,0,0,0.473324567,0.158460453,0.014995456,0.005657256
layer4,135,0.460686434,2.2697523,boathouse,1.694214,boat,1.2436424,sporting dog,0.95626205,aquatic bird,0,0,0,0,0,0,0,0,0,0,0,0,0.577079833,0.414487869,0.098995447,0.092910349
layer4,136,0.432822804,2.7791831,snowmobile,2.595141,ski,1.9666388,sled,1.8030992,balaclava ski mask,0.3623367,hound,0.2505173,canine,0,0,0,0,0,0,0,0,0.319304079,0.507314265,0.111980021,0.094677389
layer4,137,0.39479924,3.3418238,lab coat,1.8397889,baby pacifier,1.343821,photocopier,0.1141619,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.386455089,0.256309271,0.043709993,0.007649362
layer4,138,0.270817766,1.1568979,cocktail shaker,1.090566,elephant,0.5621263,bear,0.19931257,structure,0.16417304,container,0,0,0,0,0,0,0,0,0,0,0.399452686,0.179373085,0.031374514,0.012497127
layer4,139,0.408481886,2.2548614,thatched roof,1.9240906,cliff dwelling,1.5855933,marsupial,0.9866106,ungulate,0.9181557,primate,0,0,0,0,0,0,0,0,0,0,0.48770225,0.44855082,0.072409868,0.069529355
layer4,140,0.608100483,2.357033,parrot,2.1190615,bird of prey,0.93974066,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445228487,0.535430074,0.079560339,0.037246227
layer4,141,0.381646668,1.4434425,crocodilian reptile,1.1223419,viper,1.0950482,acorn,0.8627403,Pickelhaube,0.5068412,lizard,0.14899974,invertebrate,0,0,0,0,0,0,0,0,0.27652958,0.267784089,0.044981837,0.016742826
layer4,142,0.313189012,1.03186,canoe,0.8209271,double-reed instrument,0.3369234,craft,0.15324333,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.309241354,0.205186576,0.017558038,0.009133101
layer4,143,0.25194352,1.3378347,toaster,0.41068363,toiletry,0.1834383,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430036783,0.154076368,0.006861746,0.00981158
layer4,144,0.366249643,1.9044585,carbonara,1.3563876,sandwich,1.2483145,banded gecko,1.0043845,gymnastic apparatus,0.8283193,scorpion,0.21360233,canine,0,0,0,0,0,0,0,0,0.358719349,0.347002834,0.020163238,0.009593964
layer4,145,0.233209706,2.4380953,marimba,1.3985627,Siamese cat,0.927796,locomotive,0.5525594,keyboard instrument,0,0,0,0,0,0,0,0,0,0,0,0,0.48982802,0.253917843,0.017870247,0.007207215
layer4,146,0.326441044,1.2816834,shoe store,1.126202,footwear,1.0727253,car mirror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411719978,0.250678658,0.021001518,0.020494998
layer4,147,0.328724409,2.1546106,daisy,1.6726509,lab coat,0.42560613,snake,0.39694023,insect,0.24319674,clothing,0,0,0,0,0,0,0,0,0,0,0.435534954,0.232503057,0.021779835,0.026497364
layer4,148,0.413324802,1.777184,lemur,1.5238599,garbage truck,1.3706301,marsupial,1.2047466,fox,0.6123966,snake,0.46001893,monkey,0,0,0,0,0,0,0,0,0.340101063,0.420951247,0.055772245,0.065698445
layer4,149,0.58848868,4.558192,coral reef,4.3381104,snorkel,4.051153,coelenterate,2.7380912,echinoderm,2.7228925,fish,0,0,0,0,0,0,0,0,0,0,0.647201419,0.659060121,0.121238887,0.113459468
layer4,150,0.438260035,2.612388,water tower,2.3748507,flagpole,1.9262857,helmet,0.56097066,ball,0.44898066,conveyance,0.20689017,artifact,0,0,0,0,0,0,0,0,0.457616329,0.375281304,0.058109522,0.056515157
layer4,151,0.262677502,0.28454223,arthropod,0.18718469,device,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293204188,0.147883534,0.043337107,0.017793953
layer4,152,0.321027249,3.1828575,peafowl,2.1123455,indigo bunting,1.670375,photocopier,1.0415035,corvine bird,0.3577135,machine,0,0,0,0,0,0,0,0,0,0,0.581593812,0.220669657,0.010281086,-0.002579689
layer4,153,0.34355192,1.5445888,table lamp,1.5016891,lampshade,1.0071545,birdhouse,0.15862477,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.301737815,0.248172224,0.037761152,0.00833863
layer4,154,0.367965662,1.6288099,scarf,0.8779152,overgarment,0.36345714,invertebrate,0.29919082,fish,0.24827015,clothing,0,0,0,0,0,0,0,0,0,0,0.396420151,0.32637918,0.101034343,0.133799732
layer4,155,0.49609049,2.9350972,apiary,2.4023054,photocopier,2.1227968,filing cabinet,1.421485,box,1.0747116,computer,0.2608377,artifact,0,0,0,0,0,0,0,0,0.451557219,0.420986742,0.071925879,0.08303076
layer4,156,0.457472162,2.3545504,carbonara,2.0055852,Leonberger,1.8734457,spitz,1.4716609,sled dog,0.27420738,placental,0,0,0,0,0,0,0,0,0,0,0.368958384,0.454920501,0.102572978,0.083960831
layer4,157,0.370387739,3.798672,gong,2.378949,washing machine,2.0399055,toilet seat,1.7288817,triumphal arch,1.5746331,manhole cover,1.2914819,bell or wind chime,0,0,0,0,0,0,0,0,0.493024975,0.347301096,0.033980429,0.016073823
layer4,158,0.395432282,0.90174913,new world monkey,0.5961085,reptile,0.57605904,insect,0.173887,organism,0,0,0,0,0,0,0,0,0,0,0,0,0.476465315,0.35033676,0.075118601,0.066610754
layer4,159,0.445825172,1.5850766,arabian camel,1.4772707,Border Terrier,1.301626,Malinois,0.3164659,mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.282815695,0.444592565,0.094993532,0.094447792
layer4,160,0.371287918,2.0439425,cruciferous vegetable,1.8169748,cherimoya (custard apple),1.1492155,acorn,0.92624015,leporid,0.7501054,bovid,0.70255804,rodent,0.5141858,musteline mammal,0,0,0,0,0,0,0.424407154,0.370618075,0.061888993,0.055166125
layer4,161,0.358067305,0.6561231,mask,0.5969764,geological formation,0.23281254,terrier,0.2155421,dog,0.1573266,artifact,0,0,0,0,0,0,0,0,0,0,0.259025037,0.211831942,0.018627226,0.020445168
layer4,162,0.450661421,3.4234748,bicycle,2.2793732,moped,2.276128,tricycle,1.9808352,disc brake,1.0148752,fox,0,0,0,0,0,0,0,0,0,0,0.483352482,0.366930187,0.048043668,0.014851034
layer4,163,0.483261282,2.6921926,bell tower,1.802951,roof,1.5766551,birdhouse,1.4507332,bell or wind chime,0.6374161,structure,0,0,0,0,0,0,0,0,0,0,0.486885011,0.376785129,0.081321478,0.070198894
layer4,164,0.294064034,1.299747,Angora rabbit,0.87440014,pot pie,0.85182065,Leonberger,0.6602982,bag,0.45291552,spitz,0,0,0,0,0,0,0,0,0,0,0.353666693,0.251691312,0.029550731,0.034196436
layer4,165,0.383585672,1.5321592,gymnastic apparatus,1.2175096,ping-pong ball,1.0952768,mosquito net,0.55383193,craft,0.40596792,furnishing,0.2740936,terrier,0,0,0,0,0,0,0,0,0.367001444,0.266851455,0.030480087,0.021852612
layer4,166,0.35307477,1.8848431,block plane,1.7344415,mortar and pestle,1.5853586,sea lion,1.3268341,hippopotamus,0.60342646,lizard,0.4492882,appliance,0,0,0,0,0,0,0,0,0.431966782,0.263106138,0.040833592,0.007160366
layer4,167,0.387818939,2.4367018,plant pot,1.325516,vegetable,0.85279745,dish,0.71468616,fruit,0,0,0,0,0,0,0,0,0,0,0,0,0.533135712,0.412549525,0.050864935,0.057380259
layer4,168,0.346842744,1.2718668,hot pot,0.89128584,soup bowl,0.4467076,fish,0.38057554,primate,0.08837075,animal,0,0,0,0,0,0,0,0,0,0,0.36672312,0.258484483,0.026961148,0.015220582
layer4,169,0.443004907,1.295025,altar,0.8626923,Pickelhaube,0.7613509,sailing vessel,0.3518492,covering,0,0,0,0,0,0,0,0,0,0,0,0,0.315519542,0.29963845,0.026555598,0.01348865
layer4,170,0.392236686,4.444946,sink,3.5765367,bathtub,2.0920284,toilet seat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616192579,0.379183054,0.079272509,0.089480579
layer4,171,0.31929558,1.0903834,shark,0.25349638,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420182258,0.157614544,-0.000862718,0.00095278
layer4,172,0.41445279,2.107206,daisy,1.3060117,altar,0.92366445,poodle,0.8671256,terrier,0,0,0,0,0,0,0,0,0,0,0,0,0.401723027,0.309336364,0.055779576,0.033904433
layer4,173,0.251733792,2.3941047,fireboat,2.176827,fire truck,1.9037349,military hat (bearskin or shako),0.3455218,terrier,0.15147111,instrumentality,0,0,0,0,0,0,0,0,0,0,0.562230825,0.228804335,0.040957689,0.029129207
layer4,174,0.334293821,2.2244418,teapot,1.8781631,earth star fungus,1.5930625,arabian camel,1.4428945,cowboy hat,1.0702149,spitz,0,0,0,0,0,0,0,0,0,0,0.568118453,0.278817117,0.044254124,0.031271696
layer4,175,0.372918525,2.0500226,baby pacifier,0.8296753,fastener,0.5357774,measuring instrument,0.1814287,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.315414667,0.234651789,0.014964402,0.008958697
layer4,176,0.410044248,2.0280216,fungus,1.5382248,bighorn sheep,1.0888579,elephant,0.9573094,gymnastic apparatus,0,0,0,0,0,0,0,0,0,0,0,0,0.505399585,0.411115259,0.086174071,0.070358157
layer4,177,0.398732537,1.3495109,Curly-coated Retriever,1.1852944,Newfoundland dog,0.9445819,cat,0.5802519,bear,0.21025775,mammal,0,0,0,0,0,0,0,0,0,0,0.313487202,0.423691124,0.092962384,0.085386097
layer4,178,0.379747201,2.628391,china cabinet,1.8738595,entertainment center,0.6905947,furniture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461393625,0.397790134,0.109884679,0.102988124
layer4,179,0.338097161,1.4861665,earth star fungus,1.4702888,birdhouse,1.359757,cartilaginous fish,1.1307744,giant panda,0.62273645,oscine,0.11767898,artifact,0,0,0,0,0,0,0,0,0.373202711,0.225819111,0.033133805,0.017426252
layer4,180,0.277608482,0.6284608,geological formation,0.36581713,craft,0.15518613,structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353533775,0.082964264,0.006932437,0.005757809
layer4,181,0.2555722,2.8617694,fountain,1.4268084,fireboat,0.35312065,obstruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430698991,0.272510201,0.081800103,0.068793178
layer4,182,0.46407522,1.6494464,photocopier,1.1556548,furniture,0.99427277,appliance,0.34368324,dog,0.25112355,artifact,0,0,0,0,0,0,0,0,0,0,0.39133504,0.331139147,0.038451076,0.077089369
layer4,183,0.420751642,1.8919041,fish,1.2891973,coelenterate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538714707,0.381549358,0.041758597,0.017789423
layer4,184,0.376192365,1.8138552,brass,0.8257943,mollusk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329056829,0.349262327,0.07374531,0.071017742
layer4,185,0.217604226,0.67635673,lizard,0.5644627,utensil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417596817,0.265572727,0.028749943,0.029257894
layer4,186,0.366861199,1.789152,whiskey jug,1.5194298,yellow lady's slipper,1.2442722,leporid,0.9170484,game bird,0.5604133,terrier,0.32657856,clothing,0,0,0,0,0,0,0,0,0.39475733,0.334238738,0.015571296,-0.007213354
layer4,187,0.448705129,3.3466678,dining table,1.6897578,scorpion,1.3859338,chair,1.3477509,patio,0.86465436,decapod crustacean,0.37218222,arthropod,0,0,0,0,0,0,0,0,0.440791607,0.451490641,0.109701693,0.11414057
layer4,188,0.342139067,1.1786695,pizza,1.0793098,apiary,0.9334671,pretzel,0.762177,Chow Chow,0.4379756,feline,0.24911669,sporting dog,0.17145713,matter,0,0,0,0,0,0,0.37368384,0.267817795,0.045489252,0.04045254
layer4,189,0.231672712,2.2115304,Band-Aid,0.5565604,substance,0.54844856,cap,0.1383334,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0.567828834,0.130932689,0.011203051,0.009536386
layer4,190,0.3541715,1.6063774,radiator grille,1.4435261,crash helmet,0.8232603,crab,0.55862623,fox,0.4570175,appliance,0.35241917,motor vehicle,0.110807635,instrumentality,0,0,0,0,0,0,0.319081813,0.230421454,0.020635545,0.013388932
layer4,191,0.272660084,0.9211846,aircraft,0.14798015,conveyance,0.11718513,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302930981,0.188621625,0.009945393,0.013213575
layer4,192,0.323189937,1.9839987,slide rule,0.230825,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292577475,0.181148618,0.014251173,0.008179009
layer4,193,0.373776735,2.4820337,planetarium,1.9597133,radio telescope,1.8628367,paper towel,1.0655891,mortar and pestle,0.8203216,fungus,0.46693742,insect,0.14344344,instrumentality,0,0,0,0,0,0,0.394872069,0.345307201,0.050457716,0.044391155
layer4,194,0.402018058,1.7426314,Border Terrier,0.5862829,shorebird,0.34158015,canine,0.20950684,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.324491799,0.379731357,0.080658674,0.071949661
layer4,195,0.52383485,1.8348154,foxhound,0.6127773,bird,0.34069788,vertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338712662,0.402497202,0.115171254,0.099826217
layer4,196,0.392959053,2.180802,Australian Silky Terrier,1.8398732,rotisserie,0.8519509,toy dog,0.6709424,new world monkey,0.20692761,mammal,0,0,0,0,0,0,0,0,0,0,0.425353199,0.391086638,0.079456151,0.06924969
layer4,197,0.285712739,1.3927306,safety pin,0.26100516,wheeled vehicle,0.15895204,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380115539,0.148679569,0.010797858,0.007327735
layer4,198,0.199423007,0.17954391,instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476986706,-0.000558145,-0.000278354,-0.000201344
layer4,199,0.267639085,0.9380206,shoe store,0.6505785,scorpion,0.4969155,crocodilian reptile,0.10111318,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0.237918392,0.179271579,0.019244552,0.0212937
layer4,200,0.401793169,3.4034183,mountain,2.0270934,maypole,1.5893954,mountain bike,0.74061,bovid,0.4448079,conveyance,0.2183915,canine,0,0,0,0,0,0,0,0,0.499628574,0.37631315,0.087201476,0.081774354
layer4,201,0.278916656,0.9939177,helmet,0.8068237,woodwind,0.3429155,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509295702,0.128869399,0.01450789,0.010929227
layer4,202,0.342675612,3.014413,daisy,1.7908585,pill bottle,1.4172541,bowl,1.0887598,sulphur-crested cockatoo,0,0,0,0,0,0,0,0,0,0,0,0,0.427389115,0.226425484,0.041741133,0.027254641
layer4,203,0.31361281,1.6643084,piggy bank,1.2736634,swine,0.9936716,amphibian,0.71465534,lizard,0,0,0,0,0,0,0,0,0,0,0,0,0.48915109,0.229132161,0.019165993,-0.009658694
layer4,204,0.362367541,1.4665291,gondola,1.0832074,Norwegian Elkhound,1.0252588,sled,0.56414384,spitz,0.42563272,craft,0.2704838,working dog,0,0,0,0,0,0,0,0,0.353840828,0.359119862,0.040824234,0.046464086
layer4,205,0.529707452,1.9340647,utensil,1.4821332,kitchen appliance,1.2912337,substance,1.0163139,dish,0,0,0,0,0,0,0,0,0,0,0,0,0.616158903,0.290268898,0.044662714,0.038749635
layer4,206,0.284626812,0.22556688,covering,0.18413158,ungulate,0.16082942,container,0.106314495,placental,0,0,0,0,0,0,0,0,0,0,0,0,0.255751491,0.044463586,0.001318395,6.51E-05
layer4,207,0.408848622,2.3835561,pomegranate,1.9750288,horse chestnut seed,0.4598742,fruit,0.30738476,food,0.2865408,equipment,0.17909949,instrumentality,0,0,0,0,0,0,0,0,0.386705786,0.271324992,0.02768445,0.033808887
layer4,208,0.461070974,1.5633714,wild dog,1.4876156,hummingbird,1.2926688,wolf,0.7641,hound,0.5301258,working dog,0.11739051,vertebrate,0,0,0,0,0,0,0,0,0.354792982,0.377143234,0.131976902,0.122751653
layer4,209,0.306555265,1.2770205,planetarium,1.0505117,hat,0.39379352,self-propelled vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455840826,0.196211621,0.022302806,0.01302737
layer4,210,0.37399416,3.6737103,necklace,0.7550702,fastener,0.20588484,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391803235,0.3491835,0.053129375,0.081670105
layer4,211,0.28491249,1.2559335,carousel,0.7528436,crocodilian reptile,0.31145576,structure,0.16918147,conveyance,0,0,0,0,0,0,0,0,0,0,0,0,0.372855037,0.170469329,0.014780998,0.009017825
layer4,212,0.3802285,2.2197099,dugong,1.6482581,Clumber Spaniel,1.2416514,sulphur-crested cockatoo,0.988378,ungulate,0.7293631,toy dog,0,0,0,0,0,0,0,0,0,0,0.529645801,0.309757411,0.039217949,-0.003287315
layer4,213,0.327521986,2.2446578,crossword,1.431367,trolleybus,0.19409834,artifact,0.1921732,canine,0,0,0,0,0,0,0,0,0,0,0,0,0.298191369,0.24207896,0.015751243,0.012230754
layer4,214,0.385233969,1.9725648,Sealyham Terrier,1.8773096,Bedlington Terrier,0.41134036,arthropod,0.3229882,dog,0,0,0,0,0,0,0,0,0,0,0,0,0.388981789,0.336213917,0.038953483,0.026980162
layer4,215,0.386628884,2.1464388,snail,1.7223654,slug,1.4420722,turtle,0.911511,beetle,0,0,0,0,0,0,0,0,0,0,0,0,0.446307391,0.314361572,0.030011356,0.023483753
layer4,216,0.337918134,1.6009191,mosquito net,1.52345,baby pacifier,1.5159798,Maltese,0.90241563,toiletry,0.49104846,terrier,0,0,0,0,0,0,0,0,0,0,0.375710398,0.268108517,0.031138897,0.019718647
layer4,217,0.390578483,0.09947279,vertebrate,0.090949275,carnivore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259313017,0.192138329,0.032358229,0.035882473
layer4,218,0.386923474,2.1848276,tent,1.5613719,umbrella,0.60685277,wheel,0.51651126,timepiece,0.18403445,artifact,0,0,0,0,0,0,0,0,0,0,0.306470245,0.275319964,0.028567731,0.000198722
layer4,219,0.326841329,0.9671086,Cairn Terrier,0.4975654,terrier,0.2756156,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359260321,0.298273712,0.072033763,0.061921477
layer4,220,0.280568099,0.45435134,theater,0.3326711,place of business,0.30637312,hat,0.1670888,furniture,0.086195596,consumer goods,0.06022488,carnivore,0,0,0,0,0,0,0,0,0.262562156,0.187598646,0.015928686,0.024789751
layer4,221,0.293564671,1.3461666,firearm,1.2354354,tile roof,1.0447459,scorpion,0.8036672,coffeemaker,0.41910586,tool,0.356916,hound,0,0,0,0,0,0,0,0,0.443219602,0.27987951,0.034451902,0.008518636
layer4,222,0.491201514,2.9220932,lionfish,1.7919353,arachnid,1.0876302,decapod crustacean,0.42549482,bird,0,0,0,0,0,0,0,0,0,0,0,0,0.443679184,0.452279806,0.088944972,0.091463447
layer4,223,0.434966395,2.8196712,beetle,1.651312,Golden Retriever,1.6363233,scorpion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55278933,0.478371203,0.058871984,0.045448601
layer4,224,0.313329759,1.4104284,viper,1.2212768,diaper,0.8562829,toilet seat,0.8528647,baby bed,0.6559522,spitz,0,0,0,0,0,0,0,0,0,0,0.393409461,0.244461328,0.018258095,0.017012179
layer4,225,0.396299905,4.2008963,totem pole,2.869996,hourglass,0.1968351,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31823957,0.386455238,0.010686457,-0.000460863
layer4,226,0.385795232,1.70361,beetle,0.3843851,dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400551707,0.408412069,0.078909338,0.074953914
layer4,227,0.27512352,1.3015724,hippopotamus,0.5878353,fish,0.49334803,invertebrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539853573,0.294641644,0.022682607,0.032495916
layer4,228,0.39073311,2.4018388,block plane,1.3828143,mortar and pestle,1.1208951,footwear,0.7556294,musteline mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.54046458,0.243910477,0.022061944,-0.034302354
layer4,229,0.411638941,1.1735468,Papillon,0.9373163,spitz,0.44572446,building,0.4128911,dog,0.14704932,artifact,0,0,0,0,0,0,0,0,0,0,0.296019882,0.335770458,0.038094878,0.037710249
layer4,230,0.369333941,1.9840305,pool table,1.8134416,ping-pong ball,1.427807,racket,1.1150717,acorn,0.42715725,diapsid,0.18038288,artifact,0.17071345,domestic animal,0,0,0,0,0,0,0.300005943,0.243217364,0.004079342,-0.003765225
layer4,231,0.521235878,1.3460933,sled dog,1.1384411,spitz,0.59623414,carnivore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366390616,0.401692718,0.096075594,0.087668836
layer4,232,0.245081327,2.3909042,Dutch oven,1.229598,stove,1.1677645,utensil,0.1561615,device,0,0,0,0,0,0,0,0,0,0,0,0,0.471226543,0.263455003,0.047478735,0.067716002
layer4,233,0.268215916,0.22463173,clothing,0.08717165,artifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2720716,0.150138944,0.001383662,0.005822659
layer4,234,0.314649941,1.278726,wooden spoon,0.70130205,stick,0.478735,implement,0.45483857,monkey,0,0,0,0,0,0,0,0,0,0,0,0,0.371630669,0.246207967,0.038695276,0.02314043
layer4,235,0.288705963,1.8077437,china cabinet,1.3646653,mixing bowl,0.63913983,croquet ball,0.61846286,ball,0,0,0,0,0,0,0,0,0,0,0,0,0.342722654,0.270736605,0.041155875,0.002334714
layer4,236,0.362308031,1.9156566,ostrich,0.8659511,gymnastic apparatus,0.679327,obstruction,0.5433377,primate,0.21558663,mammal,0,0,0,0,0,0,0,0,0,0,0.472252309,0.301744372,0.062824249,0.037731349
layer4,237,0.428449411,2.207815,academic gown,2.091106,bear,1.5635141,even-toed ungulate,1.1824111,musteline mammal,0,0,0,0,0,0,0,0,0,0,0,0,0.574196815,0.37923792,0.079003334,0.056262672
layer4,238,0.274222046,0.8128302,baby bed,0.22095917,artifact,0.18823382,domestic animal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339244485,0.129093081,0.00457716,0.006750524
layer4,239,0.222125017,0.42553014,obstruction,0.1719726,artifact,0.12730233,domestic animal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477983326,0.079213694,0.002095461,0.002836645
layer4,240,0.357827915,0.7203193,public transport,0.5606053,motor vehicle,0.537545,geological formation,0.5284783,structure,0,0,0,0,0,0,0,0,0,0,0,0,0.467948705,0.247166276,0.027606487,0.037340224
layer4,241,0.50423045,1.4346509,fox,1.4147859,wolf,1.3042121,crustacean,0.98592037,bovid,0.66151613,arachnid,0,0,0,0,0,0,0,0,0,0,0.395760864,0.416505456,0.08399117,0.078704238
layer4,242,0.395515125,2.3196697,lampshade,1.5836501,table lamp,1.5256867,hat,1.0747623,butterfly,1.0121671,ray,0,0,0,0,0,0,0,0,0,0,0.452340901,0.36132732,0.088706017,0.064571619
layer4,243,0.334645576,6.246522,website,2.539931,dust jacket,2.2921503,menu,2.2846649,comic book,1.1853935,shoji screen / room divider,0.17678024,artifact,0,0,0,0,0,0,0,0,0.517219305,0.268504888,0.046073675,0.048757493
