unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation,sim ablation(optim),sim ablation(norm)
1518,0.422649059,3.168503,grasp,2.390204,jar,1.6544988,macro,1.216514,amphibian,1.2089392,toy dog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.329612166,0.3980118036270141,0.1392361521720886,0.09967672824859619
1519,0.505318017,3.8408866,bird of prey,2.993363,spatula,2.9506612,aquatic mammal,2.079822,turtle,1.9247519,soft-finned fish,1.3136646,slug,0.0,0,0.0,0,0.0,0,0,0,0.313969225,0.4875906705856323,0.1294049620628357,0.12979018688201904
1520,0.487657273,2.8820229,hackwork,2.5985625,chain,2.2747817,knitted,2.1912625,American alligator,1.7218906,lizard,1.6234612,oboe,0.0,0,0.0,0,0.0,0,0,0,0.282151163,0.4360304772853851,0.0962631106376648,0.06912630796432495
1521,0.357729137,3.961924,granddaughter,3.1280425,coffee maker,3.0562088,cowboy boot,2.2017312,antique,1.82628,military hat (bearskin or shako),0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.381351918,0.3226198554039001,0.0260335206985473,0.025995492935180664
1522,0.337648893,1.9341348,common redshank,1.5422637,tricycle,1.334531,altar,1.2643028,locust,1.2052956,crustacean,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.350367486,0.2969132363796234,0.0402931571006774,0.021720051765441895
1523,0.486544729,7.7722807,seaside,6.080268,view,3.4435327,swimming,2.925114,excursion,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.536701262,0.4628876745700836,0.1217501163482666,0.11318296194076538
1524,0.329063352,5.5403066,lotion,1.9788043,panda,1.6543217,red-breasted merganser,1.1509398,guard,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.439168274,0.2570612728595733,0.0137051343917846,-0.010979652404785156
1525,0.347341571,4.853741,hall,3.7087386,deer,2.3265545,curio,2.2319381,public transport,1.158119,crib,1.0561826,bighorn sheep,0.0,0,0.0,0,0.0,0,0,0,0.374346733,0.3191861510276794,0.0673746466636657,0.04978823661804199
1526,0.345041058,2.5346396,shoes,2.5087664,military,2.1063857,artifact,1.9580038,American alligator,1.3507966,scorpion,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.352359623,0.3069041967391968,0.026648461818695,0.021338343620300293
1527,0.442859283,2.0555406,sea lion,2.0259614,Rhodesian Ridgeback,1.6831924,tench,1.4838786,guenon,1.4821091,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.328595221,0.3910355269908905,0.0604229569435119,0.05309009552001953
1528,0.354834782,4.929464,disco,4.326432,controller,2.9744792,lorikeet,2.7378569,odometer,2.0038795,mitten,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.422379792,0.3417949974536896,0.0248600840568542,0.017839789390563965
1529,0.524675734,4.7662787,meat,4.4498024,appliance,3.9123764,cook,3.6902418,vegetable,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.405637562,0.5177571177482605,0.1437136530876159,0.1428043246269226
1530,0.399281049,2.219884,greyhound,1.898466,retriever,1.4572254,borzoi,1.3636146,impala,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.38963446,0.3674789071083069,0.0271403789520263,0.021192729473114014
1531,0.513105743,5.5995483,dancer,4.805387,band,3.806182,singing,3.6970205,elephant,2.614313,tradition,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.393881947,0.5157558917999268,0.1785327792167663,0.1983897089958191
1532,0.529507821,9.721584,motor vehicle,3.9035923,snake,3.202494,train,2.3901765,gastropod,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.49702096,0.5585252046585083,0.1173738241195678,0.10920822620391846
1533,0.352615498,2.8217013,mask,2.700247,gadget,2.330756,great grey owl,2.1301389,knitted,1.3086905,guenon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.356195867,0.3114358186721802,0.040329098701477,0.03431856632232666
1534,0.359172871,2.9139376,raiment,2.412938,scabbard,2.2226522,horse,1.7884991,guard,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.362436652,0.3256452977657318,0.0703628659248352,0.06093800067901611
1535,0.388565242,2.589911,crockery,2.451878,souvenir,2.4484293,shoes,1.9999803,espresso machine,1.952089,hand tool,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.263292164,0.3686903715133667,0.0719698667526245,0.06602698564529419
1536,0.399182448,5.1239867,T-shirt,4.153248,dining room,3.9314733,folding chair,3.3770745,clothes,1.5922967,crutch,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.431321025,0.3488649725914001,0.0825673341751098,0.05799597501754761
1537,0.367819785,4.0053196,glass,2.8032799,bowl,2.2994375,tram,1.1547947,shepherd dog,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.381769747,0.3199034631252289,0.0474900603294372,0.032601237297058105
1538,0.467735207,5.74813,leopard,3.9165337,Dalmatian,3.2200587,oboe,2.3346243,springer spaniel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.417722702,0.5011856555938721,0.0666521787643432,0.053579509258270264
1539,0.362965262,2.8732915,texture,1.6877036,branch,0.8332465,coral,0.6763604,pile,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.265340239,0.3565800786018371,0.100497305393219,0.08399057388305664
1540,0.364091013,4.6055083,plate,2.910423,drum,2.77505,barrel,2.2612529,pan,2.2201257,pie,2.1493638,dial,0.0,0,0.0,0,0.0,0,0,0,0.49562794,0.3158354461193084,0.0446848273277282,0.03924143314361572
1541,0.402612749,5.5831804,yolk,2.8894427,king penguin,2.3369234,goldfinch,2.241774,beer,1.572695,titi monkey,1.2104495,guenon,0.0,0,0.0,0,0.0,0,0,0,0.477869064,0.3245859444141388,0.0454983115196228,0.040155112743377686
1542,0.450806532,10.11597,armpit,3.5774128,lotion,3.533482,feline,2.938287,gadget,2.6627777,Norwegian Elkhound,2.41939,swim,0.0,0,0.0,0,0.0,0,0,0,0.337944925,0.3567327260971069,0.0381830334663391,0.05134999752044678
1543,0.36605838,6.19495,entree,5.502795,pasta,3.5060897,military vehicle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.506136596,0.3479555547237396,0.0464131236076355,0.05001884698867798
1544,0.511749894,6.125488,pocket,5.8743615,sick,4.804798,furnishing,4.679581,cut,4.6356773,lap,4.320332,nightlight,3.911168,drink,0.0,0,0.0,0,0,0,0.464165211,0.4487257599830627,0.1260425448417663,0.11370402574539185
1545,0.450096782,1.7248516,bird,1.6121662,hourglass,1.2617036,chow,1.2492342,chickadee,1.0500094,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.255877078,0.4000448584556579,0.0650349855422973,0.05181032419204712
1546,0.402987299,5.463317,teapot,3.3949544,padlock,3.220746,coffee mug,2.0279365,scorpion,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.454618841,0.3726181387901306,0.0622071623802185,0.04851764440536499
1547,0.353654682,3.6655493,vest,2.7739575,purse,2.327964,barrel,2.1289191,even-toed ungulate,2.0053988,shawl,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.29529348,0.3421820104122162,0.0794638395309448,0.0656176209449768
1548,0.366209643,4.336023,calcification,2.6894534,evening-wear,2.4337912,liquid,1.8380178,abaya,0.9095273,spiralled,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.28047812,0.2882918417453766,0.0229934453964233,0.021103501319885254
1549,0.409747786,4.963264,hike,3.3618023,riding,3.2016568,park,3.1919746,safari,1.6936564,bear,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.40428409,0.3978915810585022,0.0997236371040344,0.08273237943649292
1550,0.322891543,2.8100936,frozen dessert,2.3880186,wool,2.102555,eraser,1.1883855,Gila monster,1.1774877,ferret,0.8020197,pan flute,0.0,0,0.0,0,0.0,0,0,0,0.343863249,0.2347129583358764,0.0279529094696044,-0.002590775489807129
1551,0.389211859,2.1072881,wood,1.5858527,tower,1.5362289,stonework,1.2342372,guillotine,0.5841855,weasel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.269304484,0.3754899203777313,0.0682337284088134,0.05273789167404175
1552,0.458110356,4.64912,lid,3.8028603,iron,3.2474053,dial,1.7931262,monument,1.769268,modem,1.4336045,Cairn Terrier,0.0,0,0.0,0,0.0,0,0,0,0.405742198,0.4257497787475586,0.0753833055496215,0.06333619356155396
1553,0.438228886,4.241061,mask,2.0977178,flute,2.093196,uniform,1.6837411,guard,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.343955129,0.3650047481060028,0.0736662149429321,0.031975746154785156
1554,0.430595671,2.9787054,greyhound,2.0313478,hermit crab,1.8991119,omnivore,1.151289,musteline mammal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.353831083,0.4077583849430084,0.0903264880180358,0.08625048398971558
1555,0.339786587,5.291042,crayon,2.7466836,playground(scene),2.7410111,grab-bag,2.1901133,scraper,1.804223,police van,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.397915065,0.2912276685237884,0.0296230316162109,0.008510291576385498
1556,0.597759251,10.00576,overflight,9.740518,starboard,7.0133753,lake,4.413499,seabird,3.661381,aquatic bird,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.646818936,0.5563026666641235,0.1697034835815429,0.15321552753448486
1557,0.38100919,7.770177,cirrus,3.6071794,starboard,3.127026,great white shark,2.8127878,athlete,2.0391436,ski,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.47768715,0.382138580083847,0.0652309656143188,0.05497068166732788
1558,0.459488395,4.241571,bike,2.8396094,motorcar,2.7089822,wheel,1.7021272,garter snake,1.6012832,rickshaw,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.324605584,0.3786782920360565,0.0394967198371887,0.024508118629455566
1559,0.497429655,3.3060415,apse,2.6846843,terrier,2.5740898,Bullmastiff,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.370271206,0.4832399785518646,0.1075686812400817,0.08669209480285645
1560,0.353875999,4.4216533,extreme,3.9357064,collection,3.2724843,mambo,2.8227377,slot machine,2.3029628,beer,2.2429612,table tennis,0.0,0,0.0,0,0.0,0,0,0,0.36656335,0.2783087193965912,0.0405074954032897,0.021184802055358887
1561,0.388209932,5.143355,bun,4.5829034,pumpkin,4.488309,mixing bowl,2.7628648,piggy bank,2.7342935,teapot,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.461815774,0.3554459512233734,0.0396435856819152,0.029047489166259766
1562,0.384511287,2.1395898,bison,2.1029334,electric ray,1.7207566,Curly-coated Retriever,1.5439224,bald eagle,1.422859,beaver,1.045156,mink,0.0,0,0.0,0,0.0,0,0,0,0.431410939,0.3029187023639679,0.0518494248390197,0.03138071298599243
1563,0.449932533,3.5328476,poultry,2.4742773,poodle,1.7859845,Vizsla,1.3910933,mammal,0.97474694,Australian Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.283445746,0.4142573475837707,0.0912915468215942,0.04530149698257446
1564,0.402667646,2.288825,hippopotamus,1.8812957,ambulance,1.7259328,microwave,1.6237606,tusker,1.5053788,camper,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.304635495,0.3169227540493011,0.0791605114936828,0.03170764446258545
1565,0.348030117,2.6470034,appliance,1.667771,tent,1.6061773,crutch,1.0110115,borzoi,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.275502086,0.289844274520874,0.021399974822998,0.011033296585083008
1566,0.292278657,3.6448119,wool,1.543594,clogs,1.323886,pinwheel,1.2190754,schnauzer,0.65058553,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.463627696,0.2158961445093155,0.0412262678146362,0.018313288688659668
1567,0.377276355,2.179258,pat,1.8162217,passing,1.7116674,tosser,1.5663656,infancy,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.325887024,0.3312197029590606,0.0497071146965026,0.04190629720687866
1568,0.373942318,1.9660898,corn cob,1.9503269,lampshade,1.8223829,ball,1.7610538,Komondor,1.3162857,maraca,1.1245778,thimble,0.0,0,0.0,0,0.0,0,0,0,0.299086243,0.3225544393062591,0.0939777493476867,0.06461131572723389
1569,0.434736983,3.1382477,jackal,2.3299904,cougar,2.2787683,Rhodesian Ridgeback,1.526585,Basenji,1.0492146,Treeing Walker Coonhound,0.6407392,primate,0.0,0,0.0,0,0.0,0,0,0,0.300658286,0.4202130138874054,0.1048887968063354,0.09546166658401489
1570,0.359909568,2.4846747,athletics,2.4779515,lad,2.163668,common squirrel monkey,2.1261919,waterfowl,1.9022764,Boston Terrier,1.6799687,table tennis,0.0,0,0.0,0,0.0,0,0,0,0.388685912,0.3072797656059265,0.0688031911849975,0.053885698318481445
1571,0.431896441,6.864273,aircraft,3.373885,bald eagle,3.2710667,red king crab,1.7240082,stork,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.469978988,0.3858828842639923,0.0935555100440979,0.08187484741210938
1572,0.329520269,3.6043108,metal shutters,1.4266497,Granny Smith apple,1.2649692,"planetarium, outdoor",1.1137681,light,0.89109313,angora,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.302635729,0.2626050114631653,0.0388769507408142,0.018427133560180664
1573,0.522552053,5.681808,sliding door,4.568174,carnivore,3.2938378,cage,1.9843124,zoo,1.8985543,American black bear,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.343842983,0.4920327365398407,0.1210862398147583,0.11787724494934082
1574,0.467804544,5.517264,light,4.5672417,dose,3.845768,wine bottle,2.719074,cup,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.429807544,0.4671210944652557,0.130374789237976,0.11869674921035767
1575,0.381831373,3.2099378,ostrich,3.1410258,rod,2.1506035,obelisk,1.9373661,gazelle,1.7894084,lesser ape,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.423832566,0.3775825798511505,0.0467044115066528,0.034559667110443115
1576,0.520832257,3.6557162,carousel,3.3529594,aquatic bird,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.422726393,0.4222230613231659,0.0501705408096313,0.030706346035003662
1577,0.464898286,3.728245,van,3.403928,autobus,3.3981519,tog,2.7583275,uniform,1.4954016,chiton,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.403605074,0.4365631341934204,0.0694382786750793,0.06240689754486084
1578,0.425884348,4.560991,taco,3.570765,vegetable garden,2.61095,vibrissae,2.3903997,spaghetti squash,1.8000112,Airedale Terrier,1.5564975,hog,0.0,0,0.0,0,0.0,0,0,0,0.36132282,0.3773567378520965,0.0718536972999572,0.055755019187927246
1579,0.325511797,2.2841218,stereo,1.693024,beetle,1.3719906,marsupial,1.2055461,grey wolf,0.77755654,guenon,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.361326814,0.3586464822292328,0.0674121975898742,0.060130536556243896
1580,0.462240638,6.756551,bottle,3.0406263,Yorkshire Terrier,2.5908465,glass,0.9207603,arthropod,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.309890777,0.4421707987785339,0.1478407979011535,0.1396411657333374
1581,0.334455966,3.411719,Weimaraner,2.4783757,tattler,2.461799,hen of the woods mushroom,1.8323143,snakebite,0.73285943,invertebrate,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.446666896,0.3105922639369964,0.0370392799377441,0.022399485111236572
1582,0.495626451,2.6451087,Beagle,2.6225905,hummingbird,2.1988883,procyonid,1.6356721,red fox,1.207086,ferret,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.271587193,0.4447659254074096,0.116421639919281,0.08985424041748047
1583,0.403439711,3.139931,show,2.2542956,Siberian Husky,2.1987672,ring-tailed lemur,2.0642111,red admiral butterfly,1.9820018,ferret,1.831005,Welsh Springer Spaniel,1.3195459,musical instrument,0.0,0,0.0,0,0,0,0.371473789,0.3773557543754577,0.082370638847351,0.07081818580627441
1584,0.329274376,2.3883004,water tower,1.2747959,hourglass,1.2127514,trimaran,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.349055499,0.286450982093811,0.0111501812934875,0.008364617824554443
1585,0.384598789,3.0359058,Bouvier des Flandres dog,2.7819963,grub,2.3803735,bison,2.2477636,Irish Water Spaniel,2.1502151,Newfoundland dog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.430255085,0.3632669746875763,0.0887322425842285,0.07766342163085938
1586,0.441963917,5.4185553,prairie,4.8098617,overflight,4.5557666,brushes,2.7883053,lake,2.7866805,straw,2.3444278,tractor,0.0,0,0.0,0,0.0,0,0,0,0.407356203,0.4033301472663879,0.0442397594451904,0.07417786121368408
1587,0.38492396,11.919348,sand,6.620864,potholed,2.3251243,leatherback sea turtle,1.2630601,pup,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.641332746,0.3364413678646087,0.0707365870475769,0.06425178050994873
1588,0.46635565,7.3052526,locomotive,4.637286,espresso machine,3.8251493,tracked vehicle,3.0932307,soldier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.497358322,0.4171499013900757,0.0740402936935424,0.0637061595916748
1589,0.50766274,4.556181,picturesque,3.4377105,cliff,2.2462456,reptile,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.353688121,0.4687573313713074,0.1348837018013,0.12133008241653442
1590,0.467451297,2.9715855,camera,2.8861394,gadget,2.7385623,recreational vehicle,2.1788135,retriever,2.0185356,telephone,1.8234129,Beagle,0.0,0,0.0,0,0.0,0,0,0,0.358352989,0.4185338914394378,0.0951972007751464,0.0846826434135437
1591,0.439834672,5.2814445,geyser,3.7587285,fire,2.8342507,antechamber,2.3702059,steam locomotive,2.137405,soldier,1.8023849,great ape,0.0,0,0.0,0,0.0,0,0,0,0.429100752,0.4001433849334717,0.0566664338111877,0.061071693897247314
1592,0.462728345,4.543708,carriage,2.2342198,hut,2.1912262,beetle,1.7331165,crab,1.6448826,arachnid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.339603305,0.452453076839447,0.0810598731040954,0.07453644275665283
1593,0.377693519,2.8011072,crutch,2.3826036,hourglass,1.9509629,grasshopper,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.35088852,0.2828578352928161,0.0027638673782348,-0.03468048572540283
1594,0.402275524,5.526335,hall,3.8686075,through arch bridge,3.4016821,station,2.6679616,barn,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.449103773,0.3637386858463287,0.0782266855239868,0.06868988275527954
1595,0.413561578,4.6954684,bottle,3.4739428,Shih Tzu,2.8503919,dome,2.7095377,helmet,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.371842057,0.4102197289466858,0.0824593901634216,0.06665706634521484
1596,0.375705663,4.114647,screw,2.2548428,gong,1.6495087,American black bear,1.4861008,Alaskan tundra wolf,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.320597589,0.3624042868614197,0.0821228623390197,0.05276179313659668
1597,0.265060595,2.2881339,bustle,2.175486,tower,2.0107915,body armor,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.476320565,0.2506628632545471,0.0368748307228088,0.02898651361465454
1598,0.403380617,4.4918585,Christmas stocking,3.8533118,petticoat,3.4728034,raiment,2.453899,Wire Fox Terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.379487038,0.3813134729862213,0.0751816630363464,0.06742459535598755
1599,0.333332351,3.423251,sword,2.7545543,fawn,2.1982064,screw,1.8062783,handkerchief,1.6341915,whistle,1.2280568,Boston Terrier,0.0,0,0.0,0,0.0,0,0,0,0.338145256,0.2387441545724868,0.0376406908035278,0.026963353157043457
1600,0.318068828,3.6959083,chestnut,2.5705633,fireboat,2.208721,barn,2.1647475,red panda,1.0451123,musical instrument,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.515273929,0.2560374438762665,0.0333854556083679,0.018940389156341553
1601,0.413175615,3.448377,balaclava,3.2061138,Dobermann,2.4274979,newt,1.8678212,colubrid snake,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.401968598,0.4635112285614013,0.0965792536735534,0.08965319395065308
1602,0.518207159,4.0723715,kennel,3.429427,mink,2.8625817,panda,1.8903828,terrier,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.462355494,0.500918984413147,0.1658804416656494,0.14780676364898682
1603,0.360257842,3.464845,kneejerk,3.1019588,uniform,2.9141734,espresso machine,1.9006994,train,1.8885603,cooking,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.493251801,0.2971391677856445,0.0503612160682678,0.05427438020706177
1604,0.421639545,5.9029765,hedgehog,4.1509423,watch,3.8207963,barometer,2.396406,maraca,1.6144493,ruddy turnstone,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.368836939,0.3712516725063324,0.0622349977493286,0.03416627645492554
1605,0.44061019,7.066894,lime,3.5475438,angiosperm,2.8138704,macrofauna,1.6061713,green mamba,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.501134217,0.3900217711925506,0.0845866203308105,0.0712134838104248
1606,0.306718335,4.0621104,orchid,3.6702526,attire,2.0052693,bighorn sheep,1.6514684,black swan,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.480392784,0.2816271781921386,0.045525312423706,0.04209631681442261
1607,0.365382148,6.0619435,plastic bag,5.2058563,lettuce,4.1480637,mountain,3.7637508,paper towel,1.4450226,hymenopterous insect,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.463821709,0.3607927560806274,0.1243938207626342,0.11034989356994629
1608,0.547247408,5.0376306,American lobster,3.9048383,buggy,3.2991338,farm machine,2.0001876,paddle wheel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.373154044,0.5025831460952759,0.0900215506553649,0.07063889503479004
1609,0.480709013,3.2608597,big cat,1.6149057,terrier,1.462972,Cocker Spaniel,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.316181928,0.4517747163772583,0.0799213051795959,0.06964647769927979
1610,0.458037745,5.6641974,height,3.6761491,scale,3.0853472,pole,2.240862,barometer,2.0759597,obelisk,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.432206184,0.398858368396759,0.0301058292388916,0.0321122407913208
1611,0.439011976,7.121345,roll,4.839331,hamburger,3.5563152,pretzel,1.9918021,fungus,1.9785601,vegetable,1.3455269,crab,0.0,0,0.0,0,0.0,0,0,0,0.448037297,0.4055456221103668,0.0117033123970031,0.00889807939529419
1612,0.484835834,8.176223,scanner,6.5769587,gadget,2.519778,temp,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.442130178,0.4297599792480469,0.1307273507118225,0.13213294744491577
1613,0.492188813,6.6273007,paddock,4.724374,scout,3.6733222,driving,3.4726083,slide,3.0922391,sport,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.400343508,0.4606970548629761,0.1639882326126098,0.12496185302734375
1614,0.407380645,2.627203,saxophone,2.5490723,bike,1.979387,mower,1.7133448,tritone,1.4327422,soft-finned fish,1.3426768,Cairn Terrier,1.1458399,lizard,0.0,0,0.0,0,0,0,0.387722284,0.3828278481960296,0.065024197101593,0.0672953724861145
1615,0.424233198,2.5424712,cartilaginous fish,2.2487984,retriever,1.7321007,Bullmastiff,1.540753,husky,1.4930142,artichoke,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.306299359,0.4283932447433471,0.1195630431175232,0.10431790351867676
1616,0.376414414,3.181582,dose,2.8344507,length,2.818137,grasp,1.9700305,nail,1.040863,pest,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.338760465,0.3134361207485199,0.0646427869796752,0.03973424434661865
1617,0.402944592,5.0484543,briefcase,4.1013966,table tennis,3.8188527,buggy,2.1333783,grand piano,1.7261177,kayak,1.6129774,tramp,0.0,0,0.0,0,0.0,0,0,0,0.344613761,0.3342887759208679,0.0181116461753845,0.02657341957092285
1618,0.352927775,3.565316,athlete,2.5597973,volleyball,2.0357478,balloonist,1.5348963,ball,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.365132987,0.3089793026447296,0.0434933900833129,0.03782165050506592
1619,0.411588177,4.3606267,bottle,2.6474183,dome,2.620147,police van,2.5608695,teapot,2.5128279,defender,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.357259661,0.3664726018905639,0.0571951270103454,0.036007046699523926
1620,0.420285333,4.0130434,attire,3.9223583,swimsuit,3.828173,athlete,2.683637,edible fruit,2.208459,sennenhunde,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.431237161,0.3579165637493133,0.0547156333923339,0.0716131329536438
1621,0.445525052,6.367808,labor,3.351162,ambulance,3.2160766,aircraft,2.6115615,protective covering,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.338286668,0.3854022026062011,0.054684042930603,0.03945326805114746
1622,0.346814055,3.5815446,goldfish,2.648804,ambulance,2.5723348,red fox,2.3494473,house finch,1.3215694,accompanist,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.456587195,0.2968531548976898,0.0549450516700744,0.0389939546585083
1623,0.385234135,3.2497506,modeling,3.128763,curl,3.0103366,bosom,2.6099713,perfume,1.7416829,joystick,1.2514149,light,0.9831421,black-and-white colobus,0.0,0,0.0,0,0,0,0.257558227,0.3641254603862762,0.044220745563507,0.03430968523025513
1624,0.470004324,6.7376246,shed,6.4044776,pictures,5.820954,picturesque,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.567958772,0.3950715065002441,0.0821494460105896,0.07097917795181274
1625,0.290454017,1.8655298,instrument panel,1.7314732,junker,1.5193573,drawer,1.2651238,stereo,0.93442047,photocopier,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.334705502,0.2465534955263137,0.031864047050476,0.028937995433807373
1626,0.340684727,2.6592722,washer,2.0151138,mixing bowl,1.515243,triumphal arch,1.504471,Tibetan Mastiff,1.426763,wheel,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.339348495,0.262299120426178,0.0280183553695678,0.017625749111175537
1627,0.419881848,4.1043158,overflight,2.4542265,mashed potatoes,2.1526785,sulphur-crested cockatoo,2.1418657,Great Pyrenees dog,1.5816978,toy dog,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.375150651,0.3779342174530029,0.0629046559333801,0.04626697301864624
1628,0.451992251,5.885227,armament,5.5217013,rider,3.624501,husky,3.1122806,ground beetle,3.0903141,patrolling,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.436145127,0.3993852138519287,0.093338668346405,0.0927208662033081
1629,0.426908708,5.6627655,volleyball,5.5167704,rugby ball,5.0327334,tennis,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.573027372,0.3616909384727478,0.0423136949539184,0.02195662260055542
1630,0.367925051,4.39749,drumstick,4.241735,partition,3.819265,bookcase,2.442988,brushes,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.359410524,0.3152931034564972,-0.0190306901931762,0.013271868228912354
1631,0.466781661,2.9237685,big cat,2.8546004,Great Dane,2.08736,pug,2.0308743,Rhodesian Ridgeback,1.6975453,gymnast,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.317783207,0.4451760649681091,0.121008276939392,0.11387777328491211
